data,id_wniosku
2015-01-18,31106
2015-01-18,31145
2015-01-18,31194
2015-01-18,31232
2015-01-18,31242
2015-01-18,31247
2015-01-18,31250
2015-01-18,31251
2015-01-18,31258
2015-01-18,31262
2015-01-18,31282
2015-01-18,31287
2015-01-18,31289
2015-01-18,31295
2015-01-18,31308
2015-01-18,31320
2015-01-18,31322
2015-01-18,31342
2015-01-18,31373
2015-01-18,31384
2015-01-18,31392
2015-01-18,31394
2015-01-18,31417
2015-01-18,31423
2015-01-18,31439
2015-01-18,31441
2015-01-18,31460
2015-01-18,31469
2015-01-18,31489
2015-01-18,31499
2015-01-18,31523
2015-01-18,31588
2015-01-19,28713
2015-01-19,28897
2015-01-19,29136
2015-01-19,29274
2015-01-19,29349
2015-01-19,29747
2015-01-19,29793
2015-01-19,30725
2015-01-19,30949
2015-01-20,29424
2015-01-20,30357
2015-01-20,30528
2015-01-20,31487
2015-01-20,31676
2015-01-20,31782
2015-01-20,31812
2015-01-20,31984
2015-01-20,32113
2015-01-22,29673
2015-01-22,29877
2015-01-22,30109
2015-01-22,30118
2015-01-22,30316
2015-01-22,30424
2015-01-22,30438
2015-01-22,30486
2015-01-22,30671
2015-01-22,30716
2015-01-22,30732
2015-01-22,30776
2015-01-22,30843
2015-01-22,30863
2015-01-22,30871
2015-01-22,31051
2015-01-22,31077
2015-01-22,31113
2015-01-22,31131
2015-01-22,31234
2015-01-22,31259
2015-01-22,31275
2015-01-22,31286
2015-01-22,31341
2015-01-22,31366
2015-01-22,31404
2015-01-22,31406
2015-01-22,31463
2015-01-22,31475
2015-01-22,31480
2015-01-22,31481
2015-01-22,31482
2015-01-22,31503
2015-01-22,31506
2015-01-22,31513
2015-01-22,31578
2015-01-22,31598
2015-01-22,31627
2015-01-22,31653
2015-01-22,31686
2015-01-22,31687
2015-01-22,31768
2015-01-22,31799
2015-01-22,31847
2015-01-22,31897
2015-01-22,31899
2015-01-22,31950
2015-01-22,31960
2015-01-22,31966
2015-01-22,31975
2015-01-22,31977
2015-01-22,32112
2015-01-23,28466
2015-01-23,29146
2015-01-23,29262
2015-01-23,29309
2015-01-23,29379
2015-01-23,29390
2015-01-23,29403
2015-01-23,29508
2015-01-23,29559
2015-01-23,29560
2015-01-23,29610
2015-01-23,29652
2015-01-23,29663
2015-01-23,29708
2015-01-23,29837
2015-01-23,30120
2015-01-23,30199
2015-01-23,30232
2015-01-23,30233
2015-01-23,30240
2015-01-23,30292
2015-01-23,30294
2015-01-23,30332
2015-01-23,30338
2015-01-23,30373
2015-01-23,30385
2015-01-23,30386
2015-01-23,30389
2015-01-23,30435
2015-01-23,30445
2015-01-23,30452
2015-01-23,30459
2015-01-23,30463
2015-01-23,30489
2015-01-23,30509
2015-01-23,30516
2015-01-23,30537
2015-01-23,30540
2015-01-23,30559
2015-01-23,30566
2015-01-23,30617
2015-01-23,30640
2015-01-23,30642
2015-01-23,30646
2015-01-23,30655
2015-01-23,30707
2015-01-23,30715
2015-01-23,30727
2015-01-23,30786
2015-01-23,30835
2015-01-23,30836
2015-01-23,30840
2015-01-23,30857
2015-01-23,30893
2015-01-23,31088
2015-01-23,31126
2015-01-23,31207
2015-01-23,31256
2015-01-23,31301
2015-01-23,31305
2015-01-23,31344
2015-01-23,31352
2015-01-23,31364
2015-01-23,31401
2015-01-23,31415
2015-01-23,31457
2015-01-23,31471
2015-01-23,31483
2015-01-23,31495
2015-01-23,31509
2015-01-23,31543
2015-01-23,31595
2015-01-23,31609
2015-01-23,31616
2015-01-23,31663
2015-01-23,31677
2015-01-23,31678
2015-01-23,31731
2015-01-23,31745
2015-01-23,31754
2015-01-23,31755
2015-01-23,31771
2015-01-23,31793
2015-01-23,31890
2015-01-23,32050
2015-01-23,32106
2015-01-24,28313
2015-01-24,29322
2015-01-24,29763
2015-01-24,29846
2015-01-24,29888
2015-01-24,29892
2015-01-24,30159
2015-01-24,30163
2015-01-24,30220
2015-01-24,30234
2015-01-24,30313
2015-01-24,30592
2015-01-24,30639
2015-01-24,30665
2015-01-24,30714
2015-01-24,30731
2015-01-24,30734
2015-01-24,30787
2015-01-24,30801
2015-01-24,30819
2015-01-24,30873
2015-01-24,30890
2015-01-24,30903
2015-01-24,30983
2015-01-24,30991
2015-01-24,31048
2015-01-24,31223
2015-01-24,31245
2015-01-24,31267
2015-01-24,31268
2015-01-24,31271
2015-01-24,31284
2015-01-24,31300
2015-01-24,31310
2015-01-24,31321
2015-01-24,31353
2015-01-24,31360
2015-01-24,31363
2015-01-24,31397
2015-01-24,31454
2015-01-24,31485
2015-01-24,31488
2015-01-24,31490
2015-01-24,31496
2015-01-24,31535
2015-01-24,31552
2015-01-24,31556
2015-01-24,31573
2015-01-24,31574
2015-01-24,31576
2015-01-24,31577
2015-01-24,31618
2015-01-24,31631
2015-01-24,31657
2015-01-24,31694
2015-01-24,31729
2015-01-24,31734
2015-01-24,31764
2015-01-24,31781
2015-01-24,31796
2015-01-24,31839
2015-01-24,31853
2015-01-24,31877
2015-01-24,31882
2015-01-24,31893
2015-01-24,31895
2015-01-24,31911
2015-01-24,31921
2015-01-24,31934
2015-01-24,31942
2015-01-24,31964
2015-01-24,32003
2015-01-24,32059
2015-01-24,32065
2015-01-24,32094
2015-01-24,32142
2015-01-24,32175
2015-01-24,32209
2015-01-24,32225
2015-01-25,29192
2015-01-25,29759
2015-01-25,29896
2015-01-25,30059
2015-01-25,30191
2015-01-25,30222
2015-01-25,30492
2015-01-25,30504
2015-01-25,30606
2015-01-25,30649
2015-01-25,30661
2015-01-25,30777
2015-01-25,30797
2015-01-25,30852
2015-01-25,30941
2015-01-25,30974
2015-01-25,31039
2015-01-25,31072
2015-01-25,31139
2015-01-25,31216
2015-01-25,31248
2015-01-25,31277
2015-01-25,31283
2015-01-25,31285
2015-01-25,31314
2015-01-25,31345
2015-01-25,31359
2015-01-25,31369
2015-01-25,31381
2015-01-25,31407
2015-01-25,31419
2015-01-25,31426
2015-01-25,31431
2015-01-25,31444
2015-01-25,31448
2015-01-25,31462
2015-01-25,31540
2015-01-25,31542
2015-01-25,31590
2015-01-25,31594
2015-01-25,31626
2015-01-25,31638
2015-01-25,31639
2015-01-25,31659
2015-01-25,31662
2015-01-25,31665
2015-01-25,31691
2015-01-25,31736
2015-01-25,31749
2015-01-25,31811
2015-01-25,31818
2015-01-25,31832
2015-01-25,31837
2015-01-25,31842
2015-01-25,31851
2015-01-25,31887
2015-01-25,31888
2015-01-25,31906
2015-01-25,31914
2015-01-25,31923
2015-01-25,32032
2015-01-25,32054
2015-01-25,32055
2015-01-25,32063
2015-01-25,32069
2015-01-25,32070
2015-01-25,32143
2015-01-25,32223
2015-01-25,32233
2015-01-25,2000018
2015-01-26,27310
2015-01-26,28470
2015-01-26,28661
2015-01-26,29419
2015-01-26,29462
2015-01-26,29564
2015-01-26,29648
2015-01-26,29741
2015-01-26,29842
2015-01-26,30000
2015-01-26,30030
2015-01-26,30058
2015-01-26,30076
2015-01-26,30077
2015-01-26,30138
2015-01-26,30172
2015-01-26,30195
2015-01-26,30254
2015-01-26,30269
2015-01-26,30302
2015-01-26,30354
2015-01-26,30416
2015-01-26,30886
2015-01-26,30920
2015-01-26,30923
2015-01-26,30925
2015-01-26,30929
2015-01-26,30939
2015-01-26,30940
2015-01-26,30959
2015-01-26,30966
2015-01-26,30978
2015-01-26,30988
2015-01-26,31007
2015-01-26,31011
2015-01-26,31018
2015-01-26,31033
2015-01-26,31034
2015-01-26,31041
2015-01-26,31054
2015-01-26,31058
2015-01-26,31059
2015-01-26,31065
2015-01-26,31085
2015-01-26,31102
2015-01-26,31205
2015-01-26,31214
2015-01-26,31218
2015-01-26,31385
2015-01-26,31468
2015-01-26,31500
2015-01-26,31563
2015-01-26,31624
2015-01-26,31629
2015-01-26,31648
2015-01-26,31664
2015-01-26,31679
2015-01-26,31688
2015-01-26,31705
2015-01-26,31706
2015-01-26,31721
2015-01-26,31873
2015-01-26,32030
2015-01-26,32123
2015-01-27,28846
2015-01-27,29179
2015-01-27,29647
2015-01-27,29655
2015-01-27,29731
2015-01-27,29736
2015-01-27,29831
2015-01-27,30047
2015-01-27,30091
2015-01-27,30107
2015-01-27,30264
2015-01-27,30620
2015-01-27,30744
2015-01-27,30761
2015-01-27,30837
2015-01-27,30902
2015-01-27,30905
2015-01-27,30971
2015-01-27,31103
2015-01-27,31304
2015-01-27,31396
2015-01-27,31516
2015-01-27,31529
2015-01-27,31547
2015-01-27,31567
2015-01-27,31570
2015-01-27,31728
2015-01-27,31750
2015-01-27,31773
2015-01-27,31783
2015-01-27,31787
2015-01-27,31798
2015-01-27,31833
2015-01-27,31867
2015-01-27,31874
2015-01-27,31894
2015-01-27,31908
2015-01-27,31928
2015-01-27,31933
2015-01-27,31981
2015-01-27,31990
2015-01-27,32001
2015-01-27,32048
2015-01-27,32052
2015-01-27,32057
2015-01-27,32062
2015-01-27,32078
2015-01-27,32118
2015-01-27,32190
2015-01-27,32241
2015-01-27,32245
2015-01-27,32250
2015-01-27,32306
2015-01-27,32343
2015-01-27,32435
2015-01-28,24263
2015-01-28,28824
2015-01-28,28888
2015-01-28,29287
2015-01-28,29401
2015-01-28,29940
2015-01-28,30045
2015-01-28,30745
2015-01-28,31066
2015-01-28,31138
2015-01-28,31790
2015-01-28,31876
2015-01-28,31896
2015-01-28,31947
2015-01-28,31967
2015-01-28,32051
2015-01-28,32097
2015-01-28,32115
2015-01-28,32174
2015-01-28,32176
2015-01-28,32192
2015-01-28,32207
2015-01-28,32247
2015-01-28,32264
2015-01-28,32273
2015-01-28,32285
2015-01-28,32298
2015-01-28,32300
2015-01-28,32301
2015-01-28,32330
2015-01-28,32333
2015-01-28,32345
2015-01-29,29672
2015-01-29,29835
2015-01-29,29949
2015-01-29,30258
2015-01-29,30337
2015-01-29,30448
2015-01-29,30662
2015-01-29,30729
2015-01-29,30738
2015-01-29,30748
2015-01-29,30766
2015-01-29,30831
2015-01-29,30832
2015-01-29,30841
2015-01-29,30847
2015-01-29,30848
2015-01-29,30858
2015-01-29,30862
2015-01-29,30891
2015-01-29,30897
2015-01-29,30909
2015-01-29,30994
2015-01-29,31052
2015-01-29,31055
2015-01-29,31081
2015-01-29,31082
2015-01-29,31111
2015-01-29,31118
2015-01-29,31215
2015-01-29,31264
2015-01-29,31266
2015-01-29,31270
2015-01-29,31428
2015-01-29,31455
2015-01-29,31456
2015-01-29,31467
2015-01-29,31584
2015-01-29,31622
2015-01-29,31683
2015-01-29,31684
2015-01-29,31697
2015-01-29,31741
2015-01-29,31742
2015-01-29,31752
2015-01-29,31757
2015-01-29,31766
2015-01-29,31774
2015-01-29,31776
2015-01-29,31777
2015-01-29,31784
2015-01-29,31785
2015-01-29,31803
2015-01-29,31809
2015-01-29,31820
2015-01-29,31825
2015-01-29,31841
2015-01-29,31845
2015-01-29,31859
2015-01-29,31901
2015-01-29,31932
2015-01-29,31944
2015-01-29,31968
2015-01-29,31985
2015-01-29,31989
2015-01-29,31997
2015-01-29,32020
2015-01-29,32042
2015-01-29,32058
2015-01-29,32124
2015-01-29,32125
2015-01-29,32129
2015-01-29,32134
2015-01-29,32158
2015-01-29,32166
2015-01-29,32171
2015-01-29,32227
2015-01-29,32243
2015-01-29,32249
2015-01-29,32253
2015-01-29,32257
2015-01-29,32265
2015-01-29,32328
2015-01-29,32353
2015-01-29,32418
2015-01-29,32448
2015-01-30,27617
2015-01-30,28995
2015-01-30,29288
2015-01-30,29565
2015-01-30,29575
2015-01-30,29579
2015-01-30,29674
2015-01-30,29758
2015-01-30,29771
2015-01-30,29897
2015-01-30,30012
2015-01-30,30105
2015-01-30,30140
2015-01-30,30249
2015-01-30,30317
2015-01-30,30351
2015-01-30,30647
2015-01-30,30660
2015-01-30,30692
2015-01-30,30708
2015-01-30,30774
2015-01-30,30817
2015-01-30,30965
2015-01-30,31030
2015-01-30,31076
2015-01-30,31092
2015-01-30,31203
2015-01-30,31351
2015-01-30,31465
2015-01-30,31527
2015-01-30,31586
2015-01-30,31613
2015-01-30,31699
2015-01-30,31703
2015-01-30,31707
2015-01-30,31711
2015-01-30,31719
2015-01-30,31720
2015-01-30,31724
2015-01-30,31800
2015-01-30,31836
2015-01-30,31854
2015-01-30,31892
2015-01-30,31913
2015-01-30,31918
2015-01-30,31938
2015-01-30,31954
2015-01-30,31974
2015-01-30,31999
2015-01-30,32025
2015-01-30,32043
2015-01-30,32086
2015-01-30,32109
2015-01-30,32200
2015-01-30,32230
2015-01-30,32254
2015-01-30,32322
2015-01-30,32325
2015-01-30,32327
2015-01-30,32346
2015-01-30,32347
2015-01-30,32359
2015-01-30,32391
2015-01-30,32393
2015-01-30,32406
2015-01-30,32417
2015-01-30,32423
2015-01-30,32424
2015-01-30,32426
2015-01-30,32446
2015-01-30,32450
2015-01-30,32461
2015-01-30,32462
2015-01-30,32469
2015-01-30,32473
2015-01-30,32478
2015-01-30,32492
2015-01-30,32520
2015-01-30,32538
2015-01-30,32574
2015-01-30,32679
2015-01-31,27301
2015-01-31,28043
2015-01-31,28444
2015-01-31,28716
2015-01-31,28861
2015-01-31,29596
2015-01-31,29628
2015-01-31,29629
2015-01-31,29704
2015-01-31,29841
2015-01-31,30263
2015-01-31,30374
2015-01-31,30379
2015-01-31,30534
2015-01-31,30636
2015-01-31,30654
2015-01-31,30674
2015-01-31,30682
2015-01-31,30815
2015-01-31,30930
2015-01-31,31029
2015-01-31,31099
2015-01-31,31128
2015-01-31,31299
2015-01-31,31338
2015-01-31,31346
2015-01-31,31436
2015-01-31,31491
2015-01-31,31492
2015-01-31,31494
2015-01-31,31498
2015-01-31,31517
2015-01-31,31522
2015-01-31,31582
2015-01-31,31601
2015-01-31,31647
2015-01-31,31649
2015-01-31,31661
2015-01-31,31672
2015-01-31,31696
2015-01-31,31732
2015-01-31,31737
2015-01-31,31739
2015-01-31,31746
2015-01-31,31779
2015-01-31,31815
2015-01-31,31872
2015-01-31,31929
2015-01-31,31959
2015-01-31,31987
2015-01-31,31993
2015-01-31,32006
2015-01-31,32015
2015-01-31,32033
2015-01-31,32035
2015-01-31,32039
2015-01-31,32044
2015-01-31,32071
2015-01-31,32102
2015-01-31,32103
2015-01-31,32132
2015-01-31,32151
2015-01-31,32152
2015-01-31,32153
2015-01-31,32160
2015-01-31,32188
2015-01-31,32221
2015-01-31,32226
2015-01-31,32228
2015-01-31,32244
2015-01-31,32246
2015-01-31,32281
2015-01-31,32315
2015-01-31,32317
2015-01-31,32355
2015-01-31,32365
2015-01-31,32370
2015-01-31,32371
2015-01-31,32373
2015-01-31,32383
2015-01-31,32400
2015-01-31,32414
2015-01-31,32416
2015-01-31,32428
2015-01-31,32430
2015-01-31,32436
2015-01-31,32447
2015-01-31,32472
2015-01-31,32475
2015-01-31,32499
2015-01-31,32511
2015-01-31,32518
2015-01-31,32527
2015-01-31,32570
2015-01-31,32633
2015-01-31,32637
2015-02-01,28464
2015-02-01,28703
2015-02-01,28858
2015-02-01,29137
2015-02-01,29185
2015-02-01,29689
2015-02-01,29788
2015-02-01,29797
2015-02-01,29902
2015-02-01,29969
2015-02-01,29981
2015-02-01,30013
2015-02-01,30049
2015-02-01,30214
2015-02-01,30284
2015-02-01,30311
2015-02-01,30541
2015-02-01,30645
2015-02-01,30769
2015-02-01,30812
2015-02-01,30921
2015-02-01,30987
2015-02-01,31032
2015-02-01,31068
2015-02-01,31107
2015-02-01,31110
2015-02-01,31133
2015-02-01,31182
2015-02-01,31307
2015-02-01,31403
2015-02-01,31478
2015-02-01,31538
2015-02-01,31660
2015-02-01,31667
2015-02-01,31681
2015-02-01,31747
2015-02-01,31792
2015-02-01,31806
2015-02-01,31840
2015-02-01,31850
2015-02-01,31858
2015-02-01,31861
2015-02-01,31885
2015-02-01,31891
2015-02-01,31898
2015-02-01,31922
2015-02-01,31949
2015-02-01,31982
2015-02-01,32012
2015-02-01,32053
2015-02-01,32075
2015-02-01,32082
2015-02-01,32089
2015-02-01,32090
2015-02-01,32101
2015-02-01,32130
2015-02-01,32136
2015-02-01,32165
2015-02-01,32204
2015-02-01,32208
2015-02-01,32217
2015-02-01,32235
2015-02-01,32248
2015-02-01,32260
2015-02-01,32277
2015-02-01,32283
2015-02-01,32296
2015-02-01,32308
2015-02-01,32319
2015-02-01,32338
2015-02-01,32341
2015-02-01,32351
2015-02-01,32366
2015-02-01,32381
2015-02-01,32402
2015-02-01,32404
2015-02-01,32431
2015-02-01,32445
2015-02-01,32463
2015-02-01,32488
2015-02-01,32493
2015-02-01,32498
2015-02-01,32537
2015-02-01,32563
2015-02-01,32566
2015-02-01,32567
2015-02-01,32573
2015-02-01,32576
2015-02-01,32608
2015-02-01,32631
2015-02-01,32644
2015-02-01,32648
2015-02-01,32657
2015-02-01,32667
2015-02-01,32672
2015-02-01,32673
2015-02-01,32674
2015-02-01,32678
2015-02-01,37109
2015-02-02,28702
2015-02-02,30119
2015-02-02,30215
2015-02-02,30470
2015-02-02,30587
2015-02-02,30613
2015-02-02,30638
2015-02-02,30901
2015-02-02,30936
2015-02-02,30979
2015-02-02,31119
2015-02-02,31127
2015-02-02,31240
2015-02-02,31435
2015-02-02,31541
2015-02-02,31581
2015-02-02,31640
2015-02-02,31714
2015-02-02,31718
2015-02-02,31733
2015-02-02,31763
2015-02-02,31780
2015-02-02,31789
2015-02-02,31816
2015-02-02,32046
2015-02-02,32073
2015-02-02,32076
2015-02-02,32147
2015-02-02,32168
2015-02-02,32189
2015-02-02,32279
2015-02-02,32287
2015-02-02,32321
2015-02-02,32374
2015-02-02,32405
2015-02-02,32438
2015-02-02,32481
2015-02-02,32490
2015-02-02,32495
2015-02-02,32515
2015-02-02,32557
2015-02-02,32632
2015-02-02,32669
2015-02-02,32690
2015-02-02,32701
2015-02-02,32714
2015-02-02,32715
2015-02-02,32720
2015-02-02,32729
2015-02-02,32752
2015-02-02,32754
2015-02-02,32889
2015-02-03,29830
2015-02-03,29921
2015-02-03,29976
2015-02-03,30022
2015-02-03,30055
2015-02-03,30171
2015-02-03,30341
2015-02-03,30746
2015-02-03,31244
2015-02-03,31297
2015-02-03,31514
2015-02-03,31519
2015-02-03,31544
2015-02-03,31546
2015-02-03,31557
2015-02-03,31562
2015-02-03,31569
2015-02-03,31587
2015-02-03,31615
2015-02-03,31625
2015-02-03,31635
2015-02-03,31656
2015-02-03,31716
2015-02-03,31744
2015-02-03,31844
2015-02-03,31855
2015-02-03,31889
2015-02-03,31902
2015-02-03,31998
2015-02-03,32024
2015-02-03,32077
2015-02-03,32085
2015-02-03,32093
2015-02-03,32104
2015-02-03,32121
2015-02-03,32183
2015-02-03,32237
2015-02-03,32259
2015-02-03,32305
2015-02-03,32349
2015-02-03,32362
2015-02-03,32364
2015-02-03,32397
2015-02-03,32422
2015-02-03,32460
2015-02-03,32470
2015-02-03,32480
2015-02-03,32487
2015-02-03,32497
2015-02-03,32507
2015-02-03,32513
2015-02-03,32521
2015-02-03,32523
2015-02-03,32552
2015-02-03,32605
2015-02-03,32645
2015-02-03,32651
2015-02-03,32654
2015-02-03,32658
2015-02-03,32664
2015-02-03,32689
2015-02-03,32693
2015-02-03,32737
2015-02-03,32779
2015-02-03,32792
2015-02-03,32800
2015-02-03,32804
2015-02-03,32820
2015-02-03,32824
2015-02-03,32825
2015-02-03,32855
2015-02-03,32885
2015-02-03,32890
2015-02-03,32893
2015-02-03,32903
2015-02-03,32926
2015-02-03,32979
2015-02-04,28877
2015-02-04,29520
2015-02-04,30029
2015-02-04,30094
2015-02-04,30291
2015-02-04,30626
2015-02-04,30650
2015-02-04,30963
2015-02-04,31115
2015-02-04,31124
2015-02-04,31137
2015-02-04,31617
2015-02-04,31852
2015-02-04,31946
2015-02-04,32267
2015-02-04,32299
2015-02-04,32360
2015-02-04,32444
2015-02-04,32502
2015-02-04,32524
2015-02-04,32533
2015-02-04,32544
2015-02-04,32571
2015-02-04,32572
2015-02-04,32577
2015-02-04,32586
2015-02-04,32624
2015-02-04,32638
2015-02-04,32660
2015-02-04,32687
2015-02-04,32688
2015-02-04,32698
2015-02-04,32734
2015-02-04,32741
2015-02-04,32771
2015-02-04,32772
2015-02-04,32775
2015-02-04,32786
2015-02-04,32788
2015-02-04,32796
2015-02-04,32797
2015-02-04,32803
2015-02-04,32805
2015-02-04,32836
2015-02-04,32839
2015-02-04,32865
2015-02-04,32871
2015-02-04,32881
2015-02-04,32904
2015-02-04,32913
2015-02-04,32919
2015-02-04,32934
2015-02-04,32960
2015-02-04,32966
2015-02-04,32977
2015-02-04,32982
2015-02-04,32992
2015-02-04,33010
2015-02-04,33024
2015-02-04,33047
2015-02-04,33052
2015-02-05,20162
2015-02-05,24260
2015-02-05,29221
2015-02-05,30874
2015-02-05,31114
2015-02-05,31674
2015-02-05,31693
2015-02-05,31730
2015-02-05,31775
2015-02-05,31848
2015-02-05,31900
2015-02-05,31935
2015-02-05,32026
2015-02-05,32178
2015-02-05,32179
2015-02-05,32184
2015-02-05,32194
2015-02-05,32206
2015-02-05,32258
2015-02-05,32271
2015-02-05,32288
2015-02-05,32303
2015-02-05,32309
2015-02-05,32479
2015-02-05,32519
2015-02-05,32564
2015-02-05,32565
2015-02-05,32583
2015-02-05,32585
2015-02-05,32587
2015-02-05,32593
2015-02-05,32612
2015-02-05,32639
2015-02-05,32671
2015-02-05,32680
2015-02-05,32683
2015-02-05,32727
2015-02-05,32748
2015-02-05,32750
2015-02-05,32755
2015-02-05,32762
2015-02-05,32774
2015-02-05,32895
2015-02-05,32905
2015-02-05,32923
2015-02-05,32948
2015-02-05,32950
2015-02-05,32958
2015-02-05,32967
2015-02-05,32969
2015-02-05,32975
2015-02-05,33006
2015-02-05,33021
2015-02-05,33030
2015-02-05,33088
2015-02-05,33123
2015-02-05,33190
2015-02-05,33214
2015-02-05,33217
2015-02-05,33236
2015-02-05,33285
2015-02-05,33303
2015-02-05,33309
2015-02-05,33326
2015-02-05,33368
2015-02-06,17509
2015-02-06,28741
2015-02-06,31378
2015-02-06,31549
2015-02-06,31830
2015-02-06,32419
2015-02-06,32677
2015-02-06,32716
2015-02-06,32744
2015-02-06,32761
2015-02-06,32773
2015-02-06,32938
2015-02-06,32956
2015-02-06,32973
2015-02-06,33041
2015-02-06,33059
2015-02-06,33063
2015-02-06,33068
2015-02-06,33073
2015-02-06,33078
2015-02-06,33087
2015-02-06,33089
2015-02-06,33091
2015-02-06,33099
2015-02-06,33121
2015-02-06,33124
2015-02-06,33140
2015-02-06,33153
2015-02-06,33155
2015-02-06,33159
2015-02-06,33172
2015-02-06,33181
2015-02-06,33184
2015-02-06,33187
2015-02-06,33202
2015-02-06,33208
2015-02-06,33215
2015-02-06,33220
2015-02-06,33256
2015-02-06,33270
2015-02-06,33281
2015-02-06,33291
2015-02-06,33307
2015-02-06,33325
2015-02-06,33334
2015-02-06,33350
2015-02-06,33358
2015-02-06,33362
2015-02-07,29108
2015-02-07,29982
2015-02-07,30194
2015-02-07,30466
2015-02-07,30526
2015-02-07,30553
2015-02-07,30953
2015-02-07,31280
2015-02-07,31361
2015-02-07,31440
2015-02-07,31530
2015-02-07,31725
2015-02-07,31738
2015-02-07,31765
2015-02-07,31823
2015-02-07,31838
2015-02-07,31843
2015-02-07,31864
2015-02-07,32017
2015-02-07,32139
2015-02-07,32238
2015-02-07,32356
2015-02-07,32489
2015-02-07,32556
2015-02-07,32580
2015-02-07,32629
2015-02-07,32685
2015-02-07,32702
2015-02-07,32728
2015-02-07,32793
2015-02-07,32799
2015-02-07,32802
2015-02-07,32808
2015-02-07,32809
2015-02-07,32837
2015-02-07,32844
2015-02-07,32851
2015-02-07,32853
2015-02-07,32858
2015-02-07,32859
2015-02-07,32864
2015-02-07,32925
2015-02-07,32930
2015-02-07,33056
2015-02-07,33079
2015-02-07,33136
2015-02-07,33162
2015-02-07,33195
2015-02-07,33210
2015-02-07,33223
2015-02-07,33310
2015-02-07,33320
2015-02-08,28813
2015-02-08,29463
2015-02-08,29584
2015-02-08,29602
2015-02-08,29914
2015-02-08,30154
2015-02-08,30310
2015-02-08,31235
2015-02-08,31303
2015-02-08,31386
2015-02-08,31589
2015-02-08,31655
2015-02-08,31756
2015-02-08,31884
2015-02-08,32100
2015-02-08,32126
2015-02-08,32163
2015-02-08,32307
2015-02-08,32337
2015-02-08,32390
2015-02-08,32589
2015-02-08,32634
2015-02-08,32661
2015-02-08,32682
2015-02-08,32705
2015-02-08,32745
2015-02-08,32765
2015-02-08,32806
2015-02-08,32845
2015-02-08,32922
2015-02-08,32931
2015-02-08,32932
2015-02-08,32939
2015-02-08,33000
2015-02-08,33008
2015-02-08,33037
2015-02-08,33067
2015-02-08,33071
2015-02-08,33077
2015-02-08,33095
2015-02-08,33101
2015-02-08,33105
2015-02-08,33134
2015-02-08,33139
2015-02-08,33154
2015-02-08,33156
2015-02-08,33173
2015-02-08,33174
2015-02-08,33175
2015-02-08,33185
2015-02-08,33216
2015-02-08,33218
2015-02-08,33219
2015-02-08,33221
2015-02-08,33246
2015-02-08,33252
2015-02-08,33257
2015-02-08,33264
2015-02-08,33271
2015-02-08,33272
2015-02-08,33277
2015-02-08,33294
2015-02-08,33304
2015-02-08,33311
2015-02-08,33312
2015-02-08,33313
2015-02-08,33322
2015-02-08,33348
2015-02-08,33366
2015-02-08,33373
2015-02-08,33378
2015-02-08,33380
2015-02-08,33391
2015-02-08,33405
2015-02-08,33421
2015-02-08,33423
2015-02-08,33428
2015-02-09,30723
2015-02-09,30855
2015-02-09,30935
2015-02-09,31294
2015-02-09,31675
2015-02-09,32531
2015-02-09,32581
2015-02-09,32909
2015-02-09,32980
2015-02-09,33106
2015-02-09,33108
2015-02-09,33143
2015-02-09,33196
2015-02-09,33201
2015-02-09,33247
2015-02-09,33293
2015-02-09,33336
2015-02-09,33340
2015-02-09,33361
2015-02-09,33363
2015-02-09,33372
2015-02-09,33414
2015-02-09,33430
2015-02-09,33433
2015-02-09,33476
2015-02-09,33482
2015-02-09,33499
2015-02-09,33507
2015-02-09,33508
2015-02-09,33521
2015-02-09,33528
2015-02-09,33539
2015-02-09,33540
2015-02-09,33563
2015-02-09,33597
2015-02-09,33609
2015-02-09,33627
2015-02-09,37033
2015-02-10,29984
2015-02-10,31808
2015-02-10,32004
2015-02-10,32019
2015-02-10,32029
2015-02-10,32088
2015-02-10,32092
2015-02-10,32159
2015-02-10,32468
2015-02-10,32509
2015-02-10,32596
2015-02-10,32641
2015-02-10,32691
2015-02-10,32785
2015-02-10,32850
2015-02-10,32920
2015-02-10,32955
2015-02-10,32959
2015-02-10,32989
2015-02-10,33031
2015-02-10,33049
2015-02-10,33083
2015-02-10,33167
2015-02-10,33213
2015-02-10,33230
2015-02-10,33242
2015-02-10,33415
2015-02-10,33432
2015-02-10,33437
2015-02-10,33439
2015-02-10,33525
2015-02-10,33526
2015-02-10,33527
2015-02-10,33532
2015-02-10,33541
2015-02-10,33553
2015-02-10,33616
2015-02-11,30216
2015-02-11,31824
2015-02-11,32522
2015-02-11,32600
2015-02-11,32635
2015-02-11,32650
2015-02-11,32841
2015-02-11,32951
2015-02-11,33206
2015-02-11,33316
2015-02-11,33374
2015-02-11,33376
2015-02-11,33401
2015-02-11,33409
2015-02-11,33426
2015-02-11,33431
2015-02-11,33440
2015-02-11,33444
2015-02-11,33511
2015-02-11,33520
2015-02-11,33542
2015-02-11,33544
2015-02-11,33558
2015-02-11,33561
2015-02-11,33567
2015-02-11,33603
2015-02-11,33640
2015-02-11,33644
2015-02-11,33662
2015-02-11,33665
2015-02-11,33675
2015-02-11,33682
2015-02-11,33691
2015-02-11,33696
2015-02-11,33699
2015-02-11,33700
2015-02-11,33714
2015-02-11,33745
2015-02-11,33757
2015-02-12,29812
2015-02-12,30823
2015-02-12,32302
2015-02-12,32616
