data,id
2015-03-23,29061
2015-03-23,29569
2015-03-23,33595
2015-03-23,10780
2015-03-23,31724
2015-03-23,11332
2015-03-23,34132
2015-03-23,34155
2015-03-23,34393
2015-03-23,34564
2015-03-23,30105
2015-03-23,34407
2015-03-23,33288
2015-03-23,34347
2015-03-23,34937
2015-03-24,34319
2015-03-24,34436
2015-03-24,19931
2015-03-24,33606
2015-03-24,35152
2015-03-24,30840
2015-03-24,31488
2015-03-24,32661
2015-03-24,31719
2015-03-24,31877
2015-03-24,34634
2015-03-24,34567
2015-03-24,30707
2015-03-24,34958
2015-03-24,34500
2015-03-24,2864
2015-03-24,9586
2015-03-24,24569
2015-03-24,16371
2015-03-24,28840
2015-03-24,30112
2015-03-24,34702
2015-03-24,35134
2015-03-24,35136
2015-03-24,34033
2015-03-24,33178
2015-03-24,32796
2015-03-24,32218
2015-03-24,33227
2015-03-24,26005
2015-03-24,26239
2015-03-24,32492
2015-03-24,30692
2015-03-24,33046
2015-03-24,31718
2015-03-24,30183
2015-03-24,33656
2015-03-24,33725
2015-03-24,33914
2015-03-24,34332
2015-03-24,26316
2015-03-24,26526
2015-03-24,34307
2015-03-24,34815
2015-03-25,10224
2015-03-25,8610
2015-03-25,25741
2015-03-26,22889
2015-03-26,31960
2015-03-26,35363
2015-03-26,31809
2015-03-26,35411
2015-03-26,22890
2015-03-26,34398
2015-03-26,34521
2015-03-26,35119
2015-03-26,34009
2015-03-26,31428
2015-03-26,24041
2015-03-26,32820
2015-03-26,35448
2015-03-26,26007
2015-03-26,33900
2015-03-26,10470
2015-03-26,31808
2015-03-27,34756
2015-03-27,32669
2015-03-27,34787
2015-03-27,35094
2015-03-28,35738
2015-03-28,34827
2015-03-28,34869
2015-03-28,10079
2015-03-28,34974
2015-03-28,34997
2015-03-28,35166
2015-03-28,34119
2015-03-28,31688
2015-03-28,35167
2015-03-28,34540
2015-03-28,35210
2015-03-28,28797
2015-03-28,33817
2015-03-28,34293
2015-03-28,32967
2015-03-28,22921
2015-03-28,34676
2015-03-28,17485
2015-03-28,30338
2015-03-28,7076
2015-03-28,33184
2015-03-28,32748
2015-03-28,24678
2015-03-28,34392
2015-03-28,9601
2015-03-28,12620
2015-03-28,33168
2015-03-28,30447
2015-03-28,35554
2015-03-28,4666
2015-03-28,35316
2015-03-28,29322
2015-03-28,31478
2015-03-28,33142
2015-03-28,34941
2015-03-28,34801
2015-03-28,35803
2015-03-28,29940
2015-03-28,34672
2015-03-28,28495
2015-03-28,34811
2015-03-28,27412
2015-03-28,34800
2015-03-29,1220
2015-03-29,33021
2015-03-29,33420
2015-03-29,33662
2015-03-29,34189
2015-03-29,34480
2015-03-29,34951
2015-03-29,35494
2015-03-29,31573
2015-03-29,31582
2015-03-29,32319
2015-03-29,33334
2015-03-29,33546
2015-03-29,34195
2015-03-29,34343
2015-03-29,28687
2015-03-29,4884
2015-03-29,3897
2015-03-29,14932
2015-03-29,17256
2015-03-29,17982
2015-03-29,34939
2015-03-29,34808
2015-03-29,33633
2015-03-29,33632
2015-03-29,32538
2015-03-29,34023
2015-03-29,31711
2015-03-29,31577
2015-03-29,31574
2015-03-29,30965
2015-03-29,31529
2015-03-29,32094
2015-03-29,33292
2015-03-29,35271
2015-03-29,35460
2015-03-29,34357
2015-03-29,34107
2015-03-29,33695
2015-03-29,29720
2015-03-29,29914
2015-03-29,33877
2015-03-29,33660
2015-03-29,30365
2015-03-29,30470
2015-03-29,29154
2015-03-29,17497
2015-03-29,31369
2015-03-29,31581
2015-03-29,9185
2015-03-29,33377
2015-03-29,33391
2015-03-29,33562
2015-03-29,32248
2015-03-29,8890
2015-03-29,33964
2015-03-29,34473
2015-03-29,34859
2015-03-29,35089
2015-03-29,35436
2015-03-29,34943
2015-03-29,34447
2015-03-29,34220
2015-03-29,32846
2015-03-29,34143
2015-03-29,30823
2015-03-29,28902
2015-03-29,30660
2015-03-29,28715
2015-03-29,30959
2015-03-29,32913
2015-03-29,32950
2015-03-29,33026
2015-03-30,18497
2015-03-30,29595
2015-03-30,11805
2015-03-31,35927
2015-03-31,34358
2015-03-31,25042
2015-03-31,19097
2015-03-31,30774
2015-03-31,35744
2015-03-31,33484
2015-03-31,15103
2015-03-31,31018
2015-03-31,35745
2015-03-31,14222
2015-03-31,5003
2015-03-31,3851
2015-03-31,3978
2015-04-01,23196
2015-04-02,24495
2015-04-02,1821
2015-04-02,23198
2015-04-02,3035
2015-04-02,6378
2015-04-02,24794
2015-04-02,1837
2015-04-02,1184
2015-04-02,23743
2015-04-02,1818
2015-04-02,3607
2015-04-02,22262
2015-04-02,4397
2015-04-02,1327
2015-04-07,7273
2015-04-07,35578
2015-04-07,34468
2015-04-07,2477
2015-04-07,6010
2015-04-07,28683
2015-04-07,9140
2015-04-07,34344
2015-04-07,1977
2015-04-07,11919
2015-04-07,34888
2015-04-07,35908
2015-04-07,2014
2015-04-07,29407
2015-04-08,14429
2015-04-09,32865
2015-04-09,7584
2015-04-09,23648
2015-04-09,30361
2015-04-09,31403
2015-04-09,28665
2015-04-09,22836
2015-04-09,32325
2015-04-09,28609
2015-04-09,29122
2015-04-09,25790
2015-04-09,31297
2015-04-09,32406
2015-04-09,25924
2015-04-09,22482
2015-04-09,31032
2015-04-09,31800
2015-04-09,32341
2015-04-09,33264
2015-04-09,31773
2015-04-10,30454
2015-04-10,34050
2015-04-10,34209
2015-04-10,33312
2015-04-10,24403
2015-04-10,33073
2015-04-10,29894
2015-04-10,27175
2015-04-10,32462
2015-04-10,32417
2015-04-10,15214
2015-04-10,34919
2015-04-10,30305
2015-04-10,28774
2015-04-10,34368
2015-04-10,16341
2015-04-10,34421
2015-04-10,34528
2015-04-10,22779
2015-04-10,32574
2015-04-10,30913
2015-04-13,34192
2015-04-13,28566
2015-04-13,35792
2015-04-13,31203
2015-04-13,26932
2015-04-13,31615
2015-04-13,36262
2015-04-13,35317
2015-04-13,31887
2015-04-13,33808
2015-04-13,34966
2015-04-13,28614
2015-04-13,31998
2015-04-13,32469
2015-04-13,33237
2015-04-13,35341
2015-04-13,3284
2015-04-13,34680
2015-04-13,7582
2015-04-13,10876
2015-04-13,35902
2015-04-13,35175
2015-04-13,35763
2015-04-13,34836
2015-04-13,25406
2015-04-13,34154
2015-04-13,31546
2015-04-13,35591
2015-04-13,28790
2015-04-13,33153
2015-04-14,18730
2015-04-14,14247
2015-04-16,33612
2015-04-16,31523
2015-04-16,35547
2015-04-16,36005
2015-04-16,35380
2015-04-16,34575
2015-04-16,34159
2015-04-16,33577
2015-04-16,32585
2015-04-16,31793
2015-04-16,21519
2015-04-16,12284
2015-04-16,12970
2015-04-16,14842
2015-04-16,13549
2015-04-16,35634
2015-04-16,10824
2015-04-16,32356
2015-04-16,11558
2015-04-16,22554
2015-04-16,7677
2015-04-16,30075
2015-04-16,14756
2015-04-16,34466
2015-04-16,31766
2015-04-16,35115
2015-04-16,32414
2015-04-16,29921
2015-04-16,30923
2015-04-16,28534
2015-04-16,32761
2015-04-17,34758
2015-04-17,33378
2015-04-17,28904
2015-04-17,35346
2015-04-17,17101
2015-04-17,35198
2015-04-17,18937
2015-04-17,34593
2015-04-17,30999
2015-04-17,30296
2015-04-17,31092
2015-04-17,12957
2015-04-17,21878
2015-04-19,34165
2015-04-19,34695
2015-04-19,28780
2015-04-19,34309
2015-04-19,13200
2015-04-19,13546
2015-04-19,33269
2015-04-19,33212
2015-04-19,36733
2015-04-19,29202
2015-04-19,11909
2015-04-19,27617
2015-04-19,14042
2015-04-19,17515
2015-04-19,22990
2015-04-19,34318
2015-04-19,29831
2015-04-19,32858
2015-04-19,30672
2015-04-19,33806
2015-04-19,32572
2015-04-19,33701
2015-04-19,33654
2015-04-19,32652
2015-04-19,33124
2015-04-19,32228
2015-04-19,35831
2015-04-19,34399
2015-04-19,20243
2015-04-19,34723
2015-04-19,34605
2015-04-19,34744
2015-04-19,32631
2015-04-19,35312
2015-04-19,35806
2015-04-19,17738
2015-04-19,35857
2015-04-19,35917
2015-04-19,35775
2015-04-19,35689
2015-04-19,33978
2015-04-19,35558
2015-04-19,35452
2015-04-19,35273
2015-04-19,35180
2015-04-19,8090
2015-04-19,33373
2015-04-19,8838
2015-04-19,34858
2015-04-20,36019
2015-04-20,36128
2015-04-20,36010
2015-04-20,35183
2015-04-21,3051
2015-04-21,37282
2015-04-21,24964
2015-04-21,24184
2015-04-21,22286
2015-04-21,37283
2015-04-21,25432
2015-04-21,21898
2015-04-21,34861
2015-04-22,18989
2015-04-23,26063
2015-04-24,32090
2015-04-24,17463
2015-04-24,5742
2015-04-27,6982
2015-04-27,14427
2015-04-27,3427
2015-04-27,34877
2015-04-27,34698
2015-04-27,32089
2015-04-27,31076
2015-04-27,29161
2015-04-27,34979
2015-04-27,34346
2015-04-27,11083
2015-04-27,36658
2015-04-27,15016
2015-04-27,34419
2015-04-27,30444
2015-04-27,18046
2015-04-27,32308
2015-04-27,32958
2015-04-28,25958
2015-04-28,24235
2015-04-28,26396
2015-04-28,14753
2015-04-28,26027
2015-04-30,30590
2015-04-30,31321
2015-04-30,32039
2015-04-30,31200
2015-04-30,32381
2015-04-30,32069
2015-04-30,30463
2015-04-30,30354
2015-04-30,30495
2015-04-30,31540
2015-05-04,21236
2015-05-04,36025
2015-05-04,32020
2015-05-04,9924
2015-05-04,36780
2015-05-04,34130
2015-05-04,36024
2015-05-04,31059
2015-05-04,31790
2015-05-04,1710
2015-05-04,34193
2015-05-04,32134
2015-05-04,36082
2015-05-05,30949
2015-05-05,34644
2015-05-05,34382
2015-05-05,31841
2015-05-05,34643
2015-05-05,31703
2015-05-05,24097
2015-05-06,30024
2015-05-06,31674
2015-05-06,13809
2015-05-06,15349
2015-05-06,31732
2015-05-06,19220
2015-05-06,31900
2015-05-06,21018
2015-05-06,34081
2015-05-06,25404
2015-05-06,35347
2015-05-06,28739
2015-05-06,36145
2015-05-06,31259
2015-05-06,35112
2015-05-06,36013
2015-05-06,10417
2015-05-06,37398
2015-05-06,14363
2015-05-06,35314
2015-05-06,37399
2015-05-06,13026
2015-05-06,34616
2015-05-06,21672
2015-05-06,35257
2015-05-06,37397
2015-05-06,36176
2015-05-06,37484
2015-05-06,31009
2015-05-06,15886
2015-05-06,35706
2015-05-06,35901
2015-05-06,36659
2015-05-06,21062
2015-05-06,16272
2015-05-06,31033
2015-05-06,19775
2015-05-06,31922
2015-05-06,2682
2015-05-06,9450
2015-05-06,32654
2015-05-06,21581
2015-05-06,29014
2015-05-06,34650
2015-05-06,33945
2015-05-07,17840
2015-05-07,15843
2015-05-07,18019
2015-05-07,25182
2015-05-07,17345
2015-05-07,15059
2015-05-07,15775
2015-05-07,36952
2015-05-07,36951
2015-05-07,7039
2015-05-07,36674
2015-05-07,19308
2015-05-07,15060
2015-05-08,21150
2015-05-08,30158
2015-05-08,35864
2015-05-08,37321
2015-05-08,35197
2015-05-08,34993
2015-05-08,36248
2015-05-08,34972
2015-05-08,36051
2015-05-08,16342
2015-05-08,35750
2015-05-08,5487
2015-05-08,17664
2015-05-08,35915
2015-05-08,34267
2015-05-08,34261
2015-05-08,20404
2015-05-08,24991
2015-05-08,20719
2015-05-08,21355
2015-05-08,35469
2015-05-08,17609
2015-05-08,35603
2015-05-08,35748
2015-05-08,20261
2015-05-08,36090
2015-05-08,35910
2015-05-08,32936
2015-05-08,19502
2015-05-08,36075
2015-05-08,35587
2015-05-08,25299
2015-05-08,36990
2015-05-08,28438
2015-05-09,35859
2015-05-09,28520
2015-05-09,35847
2015-05-09,22923
2015-05-09,34609
2015-05-09,36050
2015-05-09,26502
2015-05-09,35940
2015-05-09,24059
2015-05-09,2847
2015-05-09,35730
2015-05-09,29433
2015-05-09,33202
2015-05-09,24175
2015-05-09,35694
2015-05-09,19227
2015-05-09,36738
2015-05-09,25292
2015-05-09,36012
2015-05-09,23259
2015-05-09,35867
2015-05-11,20764
2015-05-11,33659
2015-05-12,32032
2015-05-12,16792
2015-05-12,32143
2015-05-14,31280
2015-05-14,28653
2015-05-14,29554
2015-05-14,29541
2015-05-14,16869
2015-05-14,16804
2015-05-14,33664
2015-05-14,13502
2015-05-15,31111
2015-05-15,27410
2015-05-18,29267
2015-05-18,21963
2015-05-18,31271
2015-05-18,4501
2015-05-18,30963
2015-05-19,30832
2015-05-19,33316
2015-05-19,21768
2015-05-19,35955
2015-05-19,33901
2015-05-19,28773
2015-05-19,35957
2015-05-19,31911
2015-05-19,33277
2015-05-19,23734
2015-05-19,35526
2015-05-19,32189
2015-05-19,35970
2015-05-19,34957
2015-05-19,14057
2015-05-19,32855
2015-05-19,30227
2015-05-19,36041
2015-05-19,36657
2015-05-19,20473
2015-05-19,37590
2015-05-19,33722
2015-05-19,34739
2015-05-19,30030
2015-05-19,36174
2015-05-19,31785
2015-05-19,35159
2015-05-19,18787
2015-05-19,28594
2015-05-19,35176
2015-05-19,28574
2015-05-19,28995
2015-05-20,33167
2015-05-20,12641
2015-05-20,28281
2015-05-20,37299
2015-05-20,32204
2015-05-20,37836
2015-05-20,36953
2015-05-20,27958
2015-05-20,32956
2015-05-20,26567
2015-05-20,20040
2015-05-20,31463
2015-05-20,36193
2015-05-20,32973
2015-05-20,24512
2015-05-20,17761
2015-05-20,34829
2015-05-20,12300
2015-05-20,23011
2015-05-21,35120
2015-05-21,37673
2015-05-21,37985
2015-05-21,11769
2015-05-21,23315
2015-05-21,17846
2015-05-21,26298
2015-05-21,24523
2015-05-21,36919
2015-05-21,33859
2015-05-22,31123
2015-05-22,29303
2015-05-22,34504
2015-05-22,3598
2015-05-22,34621
2015-05-22,30052
2015-05-22,32195
2015-05-22,27695
2015-05-22,32732
2015-05-22,36125
2015-05-22,35856
2015-05-22,4000
2015-05-22,36099
2015-05-22,29954
2015-05-22,19685
2015-05-22,36810
2015-05-22,32775
2015-05-22,37884
2015-05-22,35747
2015-05-22,28541
2015-05-22,30185
2015-05-22,31549
2015-05-22,33359
2015-05-22,33638
2015-05-22,28627
2015-05-22,36894
2015-05-22,6596
2015-05-22,18396
2015-05-22,4318
2015-05-22,8693
2015-05-22,36982
2015-05-22,5591
2015-05-25,27214
2015-05-26,36976
2015-05-26,17342
2015-05-26,35274
2015-05-26,37727
2015-05-26,32235
2015-05-26,16143
2015-05-26,36776
2015-05-26,37376
2015-05-26,32518
2015-05-26,10313
2015-05-26,16048
2015-05-26,16147
2015-05-26,37922
2015-05-26,33438
2015-05-27,27188
2015-05-27,27957
2015-05-27,36893
2015-05-27,14676
2015-05-27,17743
2015-05-27,34098
2015-05-27,32430
2015-05-27,5938
2015-05-27,38444
2015-05-27,23400
2015-05-27,939
2015-05-27,35999
2015-05-27,37602
2015-05-27,37902
2015-05-27,20474
2015-05-27,29887
2015-05-28,28875
2015-05-28,28831
2015-05-28,34718
2015-05-28,24251
2015-05-28,32198
2015-05-28,10692
2015-05-28,33742
2015-05-28,34443
2015-05-28,36916
2015-05-28,34828
2015-05-28,19682
2015-05-28,36265
2015-05-28,32048
2015-05-28,34674
2015-05-28,36406
2015-05-28,32343
2015-05-28,2437
2015-05-28,36840
2015-05-28,37899
2015-05-28,37658
2015-05-28,22396
2015-05-28,33059
2015-05-28,37743
2015-05-28,34710
2015-05-28,33190
2015-05-28,35439
2015-05-28,36754
2015-05-28,35669
2015-05-29,29530
2015-05-29,33955
2015-05-29,37911
2015-05-29,33240
2015-05-29,30383
2015-05-29,13618
2015-05-29,29448
2015-05-29,29994
2015-05-29,36864
2015-05-31,34793
2015-05-31,36055
2015-05-31,37654
2015-05-31,26199
2015-05-31,15576
2015-05-31,29912
2015-05-31,28860
2015-05-31,28699
2015-05-31,28681
2015-05-31,14229
2015-05-31,31784
2015-05-31,28565
2015-05-31,36934
2015-05-31,30985
2015-05-31,34287
2015-05-31,30931
2015-05-31,24229
2015-05-31,32258
2015-05-31,3528
2015-05-31,33539
2015-05-31,31697
2015-05-31,38057
2015-05-31,35445
2015-05-31,36723
2015-05-31,35111
2015-05-31,36710
2015-05-31,38170
2015-05-31,36116
2015-05-31,37874
2015-05-31,37988
2015-05-31,32447
2015-05-31,1345
2015-05-31,1257
2015-05-31,30263
2015-05-31,30200
2015-05-31,32024
2015-05-31,34522
2015-05-31,36936
2015-05-31,15956
2015-05-31,32345
2015-05-31,28193
2015-05-31,34543
2015-06-01,33970
2015-06-01,3134
2015-06-01,1043
2015-06-01,515
2015-06-02,36937
2015-06-02,29888
2015-06-02,98
2015-06-02,17017
2015-06-02,38048
2015-06-02,29925
2015-06-02,32165
2015-06-02,12978
2015-06-02,34096
2015-06-02,31555
2015-06-02,30924
2015-06-02,28539
2015-06-03,8915
2015-06-03,38462
2015-06-03,1947
2015-06-03,34624
2015-06-03,13209
2015-06-03,38638
2015-06-03,38784
2015-06-03,34626
2015-06-03,30178
2015-06-03,36038
2015-06-03,33162
2015-06-03,33764
2015-06-03,38269
2015-06-03,37620
2015-06-03,23313
2015-06-03,38213
2015-06-03,35923
2015-06-03,30011
2015-06-03,29987
2015-06-03,38076
2015-06-03,13876
2015-06-04,38063
2015-06-04,31118
2015-06-08,33736
2015-06-08,36664
2015-06-08,34599
2015-06-08,35797
2015-06-08,13692
2015-06-08,151
2015-06-08,3479
2015-06-08,38866
2015-06-08,24107
2015-06-08,20694
2015-06-08,37762
2015-06-08,16269
2015-06-08,16854
2015-06-08,37500
2015-06-08,2196
2015-06-08,5687
2015-06-08,10243
2015-06-08,38818
2015-06-08,36670
2015-06-08,18936
2015-06-08,32419
2015-06-08,5660
2015-06-08,38490
2015-06-08,36755
2015-06-08,35508
2015-06-08,34856
2015-06-08,32637
2015-06-08,37364
2015-06-08,39090
2015-06-08,4733
2015-06-08,9692
2015-06-08,35732
2015-06-09,35568
2015-06-09,37771
2015-06-09,38808
2015-06-09,33322
2015-06-09,37545
2015-06-09,32785
2015-06-09,12171
2015-06-09,34709
2015-06-09,32780
2015-06-09,29652
2015-06-09,16156
2015-06-09,38151
2015-06-09,30616
2015-06-09,32137
2015-06-10,27627
2015-06-10,967
2015-06-10,38046
2015-06-10,35687
2015-06-10,38204
2015-06-10,18446
2015-06-10,38888
2015-06-10,1682
2015-06-10,37757
2015-06-10,8443
2015-06-10,38524
2015-06-10,3981
2015-06-10,28870
2015-06-10,5651
2015-06-10,22190
2015-06-11,492
2015-06-11,16511
2015-06-11,17391
2015-06-11,16393
2015-06-11,3799
2015-06-15,36065
2015-06-15,27732
2015-06-15,16018
2015-06-15,34563
2015-06-15,34714
2015-06-15,37885
2015-06-15,38400
2015-06-15,12918
2015-06-15,38447
2015-06-15,5846
2015-06-15,30948
2015-06-15,37867
2015-06-15,34511
2015-06-15,17093
2015-06-15,14656
2015-06-15,15413
2015-06-15,37814
2015-06-15,19318
2015-06-15,32230
2015-06-15,38236
2015-06-15,37774
2015-06-15,35865
2015-06-15,38500
2015-06-16,32727
2015-06-16,31085
2015-06-16,31787
2015-06-16,36234
2015-06-16,36204
2015-06-16,36162
2015-06-16,28652
2015-06-16,36708
2015-06-16,36891
2015-06-16,15601
2015-06-16,5663
2015-06-16,31027
2015-06-16,36044
2015-06-16,35944
2015-06-16,35882
2015-06-16,36722
2015-06-16,32346
2015-06-16,36200
2015-06-16,31783
2015-06-16,37325
2015-06-16,29916
2015-06-16,28942
2015-06-16,30032
2015-06-16,36161
2015-06-16,30329
2015-06-16,36208
2015-06-16,35986
2015-06-16,32092
2015-06-16,32001
2015-06-16,36699
2015-06-16,36786
2015-06-16,31001
2015-06-17,35855
2015-06-17,36866
2015-06-17,28864
2015-06-17,37503
2015-06-17,36808
2015-06-17,15076
2015-06-17,15602
2015-06-17,37728
2015-06-17,34403
2015-06-17,34095
2015-06-17,18885
2015-06-17,37362
2015-06-17,28542
2015-06-17,37715
2015-06-17,37770
2015-06-17,38648
2015-06-17,37942
2015-06-17,28494
2015-06-17,35570
2015-06-17,33281
2015-06-17,36735
2015-06-18,32245
2015-06-18,36111
2015-06-18,36896
2015-06-18,35854
2015-06-18,35223
2015-06-18,17097
2015-06-18,39310
2015-06-18,37211
2015-06-18,29726
2015-06-18,35779
2015-06-18,38241
2015-06-19,14530
2015-06-19,1839
2015-06-19,15717
2015-06-19,22560
2015-06-19,35771
2015-06-19,37675
2015-06-19,35795
2015-06-19,10648
2015-06-19,39484
2015-06-19,31547
2015-06-19,35106
2015-06-19,39629
2015-06-21,37375
2015-06-21,38289
2015-06-21,37370
2015-06-21,35773
2015-06-21,33995
2015-06-21,39030
2015-06-21,16451
2015-06-21,38029
2015-06-21,37378
2015-06-21,37359
2015-06-21,36946
2015-06-21,30674
2015-06-21,35656
2015-06-21,38273
2015-06-21,38162
2015-06-21,37358
2015-06-22,34989
2015-06-22,31310
2015-06-22,38058
2015-06-22,23880
2015-06-22,38766
2015-06-22,27454
2015-06-22,29234
2015-06-22,35728
2015-06-22,39599
2015-06-22,38300
2015-06-22,15524
2015-06-23,35110
2015-06-23,3571
2015-06-23,33983
2015-06-23,31396
2015-06-23,39848
2015-06-23,34753
2015-06-23,28633
2015-06-23,30750
2015-06-23,18612
2015-06-23,4968
2015-06-23,15467
2015-06-23,36845
2015-06-23,36849
2015-06-23,11398
2015-06-23,37605
2015-06-23,8926
2015-06-24,23937
2015-06-24,39355
2015-06-24,36750
2015-06-24,35740
2015-06-24,20457
2015-06-24,38605
2015-06-24,38735
2015-06-24,31731
2015-06-24,36694
2015-06-24,18727
2015-06-24,37564
2015-06-24,36058
2015-06-24,9337
2015-06-24,30951
2015-06-24,21954
2015-06-24,39372
2015-06-24,37535
2015-06-24,38030
2015-06-24,39389
2015-06-24,38711
2015-06-24,31193
2015-06-24,38604
2015-06-24,37683
2015-06-24,18919
2015-06-24,38234
2015-06-24,38593
2015-06-24,38586
2015-06-24,37876
2015-06-24,39708
2015-06-24,38363
2015-06-24,38383
2015-06-24,38341
2015-06-24,37691
2015-06-24,30934
2015-06-24,38388
2015-06-24,37869
2015-06-24,38714
2015-06-24,38000
2015-06-24,36156
2015-06-24,37729
2015-06-24,32881
2015-06-24,38233
2015-06-24,23038
2015-06-24,33175
2015-06-24,37696
2015-06-24,38484
2015-06-24,39727
2015-06-24,37981
2015-06-24,38110
2015-06-24,15551
2015-06-24,38560
2015-06-24,37338
2015-06-24,37887
2015-06-24,24006
2015-06-24,38342
2015-06-24,35960
2015-06-24,37385
2015-06-24,37807
2015-06-24,31558
2015-06-24,37802
2015-06-24,31891
2015-06-24,38592
2015-06-24,28728
2015-06-24,25416
2015-06-24,35659
2015-06-24,38554
2015-06-24,37608
2015-06-24,36264
2015-06-24,11095
2015-06-24,38118
2015-06-24,38579
2015-06-24,34617
2015-06-24,35478
2015-06-24,39747
2015-06-24,30897
2015-06-24,36762
2015-06-24,13065
2015-06-24,37700
2015-06-24,37518
2015-06-24,39409
2015-06-25,38668
2015-06-25,35018
2015-06-25,37653
2015-06-25,33357
2015-06-25,29489
2015-06-25,35208
2015-06-25,17364
2015-06-25,39501
2015-06-25,39814
2015-06-25,36819
2015-06-25,39670
2015-06-25,39632
2015-06-25,39475
2015-06-25,35550
2015-06-25,39350
2015-06-25,39013
2015-06-25,34389
2015-06-25,35673
2015-06-25,39528
2015-06-25,39399
2015-06-25,31980
2015-06-25,35869
2015-06-25,39183
2015-06-25,35870
2015-06-25,25363
2015-06-26,29395
2015-06-26,35088
2015-06-26,31315
2015-06-26,32892
2015-06-26,38368
2015-06-26,38513
2015-06-26,22220
2015-06-26,27946
2015-06-26,31656
2015-06-26,8639
2015-06-26,33174
2015-06-26,30729
2015-06-26,33246
2015-06-26,39456
2015-06-26,38689
2015-06-26,38148
2015-06-26,37889
2015-06-26,32989
2015-06-26,31677
2015-06-26,33173
2015-06-26,3919
2015-06-26,31489
2015-06-26,31397
2015-06-26,37489
2015-06-29,15444
2015-06-29,37330
2015-06-29,34217
2015-06-29,14198
2015-06-29,33462
2015-06-29,38075
2015-06-29,39642
2015-06-29,29997
2015-06-29,4044
2015-06-29,37801
2015-06-29,35245
2015-06-29,32996
2015-06-29,34847
2015-06-29,39641
2015-06-29,38944
2015-06-29,38150
2015-06-30,32174
2015-06-30,28718
2015-06-30,19991
2015-06-30,35548
2015-06-30,36535
2015-06-30,32303
2015-06-30,30008
2015-06-30,35255
2015-06-30,28432
2015-06-30,21470
2015-06-30,35523
2015-06-30,28689
2015-06-30,29869
2015-06-30,30126
2015-06-30,30004
2015-06-30,34513
2015-07-01,32564
2015-07-01,1829
2015-07-01,29895
2015-07-01,31622
2015-07-01,10440
2015-07-01,29868
2015-07-01,33933
2015-07-01,31967
2015-07-01,30852
2015-07-01,30015
2015-07-01,31898
2015-07-01,31867
2015-07-01,34925
2015-07-01,30604
2015-07-01,34518
2015-07-02,25049
2015-07-02,34959
2015-07-02,34049
2015-07-02,34316
2015-07-02,18290
2015-07-02,35899
2015-07-02,38293
2015-07-02,31460
2015-07-02,25166
2015-07-02,38382
2015-07-02,17651
2015-07-02,18646
2015-07-02,35006
2015-07-02,34580
2015-07-03,35381
2015-07-03,39283
2015-07-03,28741
2015-07-03,39458
2015-07-03,29892
2015-07-03,25207
2015-07-03,39344
2015-07-03,39602
2015-07-03,38886
2015-07-03,39942
2015-07-03,39502
2015-07-03,23713
2015-07-03,38248
2015-07-03,36861
2015-07-03,32358
2015-07-03,33368
2015-07-03,39169
2015-07-03,39849
2015-07-03,39457
2015-07-03,38182
2015-07-03,19693
2015-07-03,35376
2015-07-03,39051
2015-07-03,29999
2015-07-06,35191
2015-07-06,35511
2015-07-06,35826
2015-07-06,29723
2015-07-06,32052
2015-07-06,31320
2015-07-06,31124
2015-07-06,26344
2015-07-06,26157
2015-07-06,16636
2015-07-06,39041
2015-07-06,39657
2015-07-06,37638
2015-07-06,4508
2015-07-06,38887
2015-07-06,30956
2015-07-06,38833
2015-07-06,38732
2015-07-06,3523
2015-07-06,25463
2015-07-06,39441
2015-07-06,35858
2015-07-06,36957
2015-07-06,35881
2015-07-06,26055
2015-07-06,39537
2015-07-06,29729
2015-07-06,28695
2015-07-06,34642
2015-07-06,38710
2015-07-06,37403
2015-07-06,39877
2015-07-06,35759
2015-07-07,2469
2015-07-07,1713
2015-07-07,37558
2015-07-07,33008
2015-07-07,12548
2015-07-08,37736
2015-07-08,21853
2015-07-08,32019
2015-07-08,35190
2015-07-08,15065
2015-07-08,36399
2015-07-08,30534
2015-07-09,24222
2015-07-09,18458
2015-07-09,13963
2015-07-09,20208
2015-07-09,31661
2015-07-09,24112
2015-07-09,29560
2015-07-09,29559
2015-07-09,39098
2015-07-09,40459
2015-07-09,33515
2015-07-09,4180
2015-07-09,39037
2015-07-09,37621
2015-07-09,23710
2015-07-09,27826
2015-07-09,32246
2015-07-09,38507
2015-07-09,30920
2015-07-09,29423
2015-07-09,39312
2015-07-09,35938
2015-07-10,35465
2015-07-10,35776
2015-07-10,38258
2015-07-10,38362
2015-07-10,38131
2015-07-10,40106
2015-07-10,38107
2015-07-10,35597
2015-07-10,38308
2015-07-10,38492
2015-07-10,38120
2015-07-10,38141
2015-07-10,29928
2015-07-10,12746
2015-07-10,38010
2015-07-10,35964
2015-07-10,36159
2015-07-10,37672
2015-07-10,38188
2015-07-10,25384
2015-07-10,37565
2015-07-10,20533
2015-07-10,40069
2015-07-10,26170
2015-07-10,38470
2015-07-10,39650
2015-07-10,39200
2015-07-10,37520
2015-07-10,38967
2015-07-10,32566
2015-07-10,27629
2015-07-10,39668
2015-07-10,36483
2015-07-10,12911
2015-07-10,38950
2015-07-10,39812
2015-07-10,39663
2015-07-10,39937
2015-07-10,15316
2015-07-10,22473
2015-07-10,35407
2015-07-10,39566
2015-07-13,40356
2015-07-13,10509
2015-07-13,38690
2015-07-13,36142
2015-07-13,37352
2015-07-13,12264
2015-07-13,38772
2015-07-13,38429
2015-07-13,38476
